Latitude,Longitude,PlaceID,Road Name
35.6576532,139.7036493,ChIJUSFyoVmLGGARbYIx_XXlQVk,Meiji-dori Avenue
35.6575227,139.7038077,ChIJUSFyoVmLGGARbYIx_XXlQVk,Meiji-dori Avenue
35.6575227,139.7038077,ChIJ-T5jdlmLGGAR7QXrrwnvq9E,Meiji-dori Avenue
35.6573862,139.7039953,ChIJ-T5jdlmLGGAR7QXrrwnvq9E,Meiji-dori Avenue
35.657149,139.7043075,ChIJ-T5jdlmLGGAR7QXrrwnvq9E,Meiji-dori Avenue
35.657149,139.7043075,ChIJ5yhFe1mLGGARLJ3Ogz6J5rM,Meiji-dori Avenue
35.6568593,139.7046743,ChIJ5yhFe1mLGGARLJ3Ogz6J5rM,Meiji-dori Avenue
35.6568593,139.7046743,ChIJtyPb3luLGGARhjicJ9n_csI,Meiji-dori Avenue
35.6564859,139.70514670000003,ChIJtyPb3luLGGARhjicJ9n_csI,Meiji-dori Avenue
35.6564859,139.70514670000003,ChIJeYdx6FuLGGARv2aUUzxCUeU,Meiji-dori Avenue
35.6562877,139.7054106,ChIJeYdx6FuLGGARv2aUUzxCUeU,Meiji-dori Avenue
35.6562877,139.7054106,ChIJtwQ77VuLGGAReiYlLjsgnsk,Meiji-dori Avenue
35.6558436,139.70599819999998,ChIJtwQ77VuLGGAReiYlLjsgnsk,Meiji-dori Avenue
35.6558436,139.70599819999998,ChIJuzTajluLGGAR5-wZjtmHc8M,Meiji-dori Avenue
35.6557817,139.7060727,ChIJuzTajluLGGAR5-wZjtmHc8M,Meiji-dori Avenue
35.6556821,139.7061709,ChIJuzTajluLGGAR5-wZjtmHc8M,Meiji-dori Avenue
35.6556821,139.7061709,ChIJ41JMhluLGGARKRc9eKYo_mM,Meiji-dori Avenue
35.655477899999994,139.7063919,ChIJ41JMhluLGGARKRc9eKYo_mM,Meiji-dori Avenue
35.655477899999994,139.7063919,ChIJyXBYf1yLGGARN7zS6BwPfs0,Kamakura-Kaido Avenue
35.6554113,139.7064692,ChIJyXBYf1yLGGARN7zS6BwPfs0,Kamakura-Kaido Avenue
35.6554113,139.7064692,ChIJyXBYf1yLGGARJnyzIMi-t9g,Kamakura-Kaido Avenue
35.6553671,139.7065312,ChIJyXBYf1yLGGARJnyzIMi-t9g,Kamakura-Kaido Avenue
35.6553671,139.7065312,ChIJ_TGif1yLGGAR6ZMxS_WTq24,Meiji-dori Avenue
35.65530100000001,139.706619,ChIJ_TGif1yLGGAR6ZMxS_WTq24,Meiji-dori Avenue
35.65530100000001,139.706619,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.655265199999995,139.7066615,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.6552429,139.7066929,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.655222900000005,139.70671579999998,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.65515369999999,139.7067854,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.655014099999995,139.70691499999998,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.654688799999995,139.7071923,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.6545652,139.70730079999998,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.65449720000001,139.70737119999998,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.65442180000001,139.70745829999998,ChIJ96pShVyLGGARF27L0PWDz4I,Dōro
35.65442180000001,139.70745829999998,ChIJ9XNGv1yLGGARR7uMsvo32Sg,Meiji-dori Avenue
35.6541904,139.7077903,ChIJ9XNGv1yLGGARR7uMsvo32Sg,Meiji-dori Avenue
35.6541904,139.7077903,ChIJ9XNGv1yLGGARmogE1XZDZO0,Meiji-dori Avenue
35.6541199,139.7078822,ChIJ9XNGv1yLGGARmogE1XZDZO0,Meiji-dori Avenue
35.6541199,139.7078822,ChIJkUXqzlyLGGARyQd9s14A5Zg,Meiji-dori Avenue
35.6539335,139.7081457,ChIJkUXqzlyLGGARyQd9s14A5Zg,Meiji-dori Avenue
35.653843599999995,139.70826399999999,ChIJkUXqzlyLGGARyQd9s14A5Zg,Meiji-dori Avenue
35.6538141,139.7082997,ChIJkUXqzlyLGGARyQd9s14A5Zg,Meiji-dori Avenue
35.65372889999999,139.708393,ChIJkUXqzlyLGGARyQd9s14A5Zg,Meiji-dori Avenue
35.65372889999999,139.708393,ChIJ2cgbLUOLGGARj07ForPZ0yA,Meiji-dori Avenue
35.65371179999999,139.7084108,ChIJ2cgbLUOLGGARj07ForPZ0yA,Meiji-dori Avenue
35.6536061,139.7085047,ChIJ2cgbLUOLGGARj07ForPZ0yA,Meiji-dori Avenue
35.653484399999996,139.7086095,ChIJ2cgbLUOLGGARj07ForPZ0yA,Meiji-dori Avenue
35.653484399999996,139.7086095,ChIJeSrGKEOLGGARVnRBxtC_j1s,Meiji-dori Avenue
35.653365199999996,139.7086903,ChIJeSrGKEOLGGARVnRBxtC_j1s,Meiji-dori Avenue
35.6533021,139.7087293,ChIJeSrGKEOLGGARVnRBxtC_j1s,Meiji-dori Avenue
35.6532111,139.7087813,ChIJeSrGKEOLGGARVnRBxtC_j1s,Meiji-dori Avenue
35.6530947,139.7088421,ChIJeSrGKEOLGGARVnRBxtC_j1s,Meiji-dori Avenue
35.6530947,139.7088421,ChIJx30hJ0OLGGARYyu2P9auFZw,Meiji-dori Avenue
35.6530011,139.70888399999998,ChIJx30hJ0OLGGARYyu2P9auFZw,Meiji-dori Avenue
35.6530011,139.70888399999998,ChIJd5LPIEOLGGARwUpiy8Xtwaw,Meiji-dori Avenue
35.652933499999996,139.708903,ChIJd5LPIEOLGGARwUpiy8Xtwaw,Meiji-dori Avenue
35.652933499999996,139.708903,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.6528773,139.7089236,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.6527697,139.7089492,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.6527203,139.7089585,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.652643399999995,139.7089693,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.652639976663735,139.70896968880598,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.6524585,139.70899029999998,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.65223580000001,139.7090108,ChIJnQQzHkOLGGARcliGPS1f7AI,Meiji-dori Avenue
35.65223580000001,139.7090108,ChIJy8tXHUOLGGAR3ziWN4uUS9g,Meiji-dori Avenue
35.6521523,139.7090175,ChIJy8tXHUOLGGAR3ziWN4uUS9g,Meiji-dori Avenue
35.6521523,139.7090175,ChIJA-X0_UKLGGARJ2jwRZbqqsI,Meiji-dori Avenue
35.6518709,139.709038,ChIJA-X0_UKLGGARJ2jwRZbqqsI,Meiji-dori Avenue
35.6517525,139.7090405,ChIJA-X0_UKLGGARJ2jwRZbqqsI,Meiji-dori Avenue
35.6517525,139.7090405,ChIJ-_o-VUKLGGARHe91icLFYFw,Meiji-dori Avenue
35.6516626,139.7090514,ChIJ-_o-VUKLGGARHe91icLFYFw,Meiji-dori Avenue
35.65154179999999,139.7090732,ChIJ-_o-VUKLGGARHe91icLFYFw,Meiji-dori Avenue
35.651427999999996,139.7090984,ChIJ-_o-VUKLGGARHe91icLFYFw,Meiji-dori Avenue
35.6513618,139.7091293,ChIJ-_o-VUKLGGARHe91icLFYFw,Meiji-dori Avenue
35.6513618,139.7091293,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.651220800000004,139.70919569999998,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.651122099999995,139.7092463,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.6510519,139.70928519999998,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.65095889999999,139.70934610000003,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.650779590787174,139.7094590158508,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.6507685,139.709466,ChIJhYjcTUKLGGARcHac3LRfJ-E,Meiji-dori Avenue
35.6507685,139.709466,ChIJA87YN0KLGGARfPbzgcD9e78,Meiji-dori Avenue
35.6507321,139.7094929,ChIJA87YN0KLGGARfPbzgcD9e78,Meiji-dori Avenue
35.6506316,139.70957579999998,ChIJA87YN0KLGGARfPbzgcD9e78,Meiji-dori Avenue
35.6505693,139.7096295,ChIJA87YN0KLGGARfPbzgcD9e78,Meiji-dori Avenue
35.6505693,139.7096295,ChIJ03utO0KLGGARfBQ9bqSQ2o0,Meiji-dori Avenue
35.65052120000001,139.7096709,ChIJ03utO0KLGGARfBQ9bqSQ2o0,Meiji-dori Avenue
35.6504386,139.7097506,ChIJ03utO0KLGGARfBQ9bqSQ2o0,Meiji-dori Avenue
35.6502427,139.70995969999998,ChIJ03utO0KLGGARfBQ9bqSQ2o0,Meiji-dori Avenue
35.650207099999996,139.7099996,ChIJ03utO0KLGGARfBQ9bqSQ2o0,Meiji-dori Avenue
35.650207099999996,139.7099996,ChIJGdW2I0KLGGARFewfRZHuo7U,Meiji-dori Avenue
35.6501368,139.7100774,ChIJGdW2I0KLGGARFewfRZHuo7U,Meiji-dori Avenue
35.6499953,139.71024169999998,ChIJGdW2I0KLGGARFewfRZHuo7U,Meiji-dori Avenue
35.6499953,139.71024169999998,ChIJ71eHH0KLGGAR8082MsCdfLM,Meiji-dori Avenue
35.6499748,139.7102695,ChIJ71eHH0KLGGAR8082MsCdfLM,Meiji-dori Avenue
35.6499748,139.7102695,ChIJ2Z9L9EGLGGAR973qdIfb2Vs,Meiji-dori Avenue
35.6496402,139.71064149999998,ChIJ2Z9L9EGLGGAR973qdIfb2Vs,Meiji-dori Avenue
35.6495627,139.710732,ChIJ2Z9L9EGLGGAR973qdIfb2Vs,Meiji-dori Avenue
35.6495627,139.710732,ChIJ30_m70GLGGARGQWYoJ_2UMk,Meiji-dori Avenue
35.649339399999995,139.7109774,ChIJ30_m70GLGGARGQWYoJ_2UMk,Meiji-dori Avenue
35.649339399999995,139.7109774,ChIJheF35kGLGGARD8MqzilgaKw,Meiji-dori Avenue
35.649108999999996,139.7112125,ChIJheF35kGLGGARD8MqzilgaKw,Meiji-dori Avenue
35.649108999999996,139.7112125,ChIJC5UD3kGLGGARtZiZlBdwXvo,Dōro
35.6490084,139.7113231,ChIJC5UD3kGLGGARtZiZlBdwXvo,Dōro
35.6490084,139.7113231,ChIJz5v43kGLGGARMPjfazHZmD8,Meiji-dori Avenue
35.64893299999999,139.7114278,ChIJz5v43kGLGGARMPjfazHZmD8,Meiji-dori Avenue
35.64893299999999,139.7114278,ChIJNeo730GLGGARFls2rZGX-uc,Meiji-dori Avenue
35.6488903,139.7114876,ChIJNeo730GLGGARFls2rZGX-uc,Meiji-dori Avenue
35.6488903,139.7114876,ChIJZ4mt2EGLGGAREMru33Z83SE,Meiji-dori Avenue
35.6488641,139.7115599,ChIJZ4mt2EGLGGAREMru33Z83SE,Meiji-dori Avenue
35.648835999999996,139.7116533,ChIJZ4mt2EGLGGAREMru33Z83SE,Meiji-dori Avenue
35.648835999999996,139.7116533,ChIJbdIad2qLGGARilLT6oh0yTI,Meiji-dori Avenue
35.6487635,139.711978,ChIJbdIad2qLGGARilLT6oh0yTI,Meiji-dori Avenue
35.6487635,139.711978,ChIJ1eSecGqLGGARWdZrG5YhMX0,Unnamed Road
35.6488209,139.71199009999998,ChIJ1eSecGqLGGARWdZrG5YhMX0,Unnamed Road
35.6488209,139.71199009999998,ChIJeewdcWqLGGARoda22mOV7RM,Unnamed Road
35.648879400000006,139.7119949,ChIJeewdcWqLGGARoda22mOV7RM,Unnamed Road
35.6489213,139.7119952,ChIJeewdcWqLGGARoda22mOV7RM,Unnamed Road
35.649044499999995,139.7119917,ChIJeewdcWqLGGARoda22mOV7RM,Unnamed Road
35.649044499999995,139.7119917,ChIJufeecWqLGGARTtbTigsqz2E,Unnamed Road
35.649048699999994,139.7121244,ChIJufeecWqLGGARTtbTigsqz2E,Unnamed Road
35.649048699999994,139.7121244,ChIJL4gHb2qLGGARBo1rksvojjE,Unnamed Road
35.6490483,139.7124734,ChIJL4gHb2qLGGARBo1rksvojjE,Unnamed Road
35.6490539,139.7125946,ChIJL4gHb2qLGGARBo1rksvojjE,Unnamed Road
35.6490539,139.7125946,ChIJS6PeZ2qLGGARcqtKTA91LuI,Unnamed Road
35.6490588,139.71266219999998,ChIJS6PeZ2qLGGARcqtKTA91LuI,Unnamed Road
35.6490723,139.7127543,ChIJS6PeZ2qLGGARcqtKTA91LuI,Unnamed Road
35.649096,139.7128902,ChIJS6PeZ2qLGGARcqtKTA91LuI,Unnamed Road
35.649096,139.7128902,ChIJlz6bXGqLGGARYP3yZg9YI5E,Unnamed Road
35.649144799999995,139.7131533,ChIJlz6bXGqLGGARYP3yZg9YI5E,Unnamed Road
35.649189799999995,139.7133725,ChIJlz6bXGqLGGARYP3yZg9YI5E,Unnamed Road
35.649189799999995,139.7133725,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.6491979,139.7134117,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.64920079999999,139.71343940000003,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.649198199999994,139.7134983,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.649194699999995,139.71353539999998,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.6491697,139.7137191,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.6491361,139.71390879999998,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.6491001,139.7140985,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.64908539999999,139.7141644,ChIJG8N6WmqLGGARGNTsltSVnt8,Unnamed Road
35.64908539999999,139.7141644,ChIJb5wLAGuLGGARAqdQjW29NkE,Unnamed Road
35.6490766,139.714205,ChIJb5wLAGuLGGARAqdQjW29NkE,Unnamed Road
35.6490766,139.714205,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6490632,139.7142778,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6490539,139.7143171,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6490481,139.7143351,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.64902550000001,139.714387,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6490074,139.71441750000002,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.648994,139.7144337,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.64883100000001,139.7145118,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6487638,139.7145466,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.648531,139.7146378,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.64845329999999,139.7146651,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6483512,139.7146919,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6483512,139.7146919,ChIJNZSeBGuLGGARWuaShi-RHLY,Unnamed Road
35.6483512,139.7146919,ChIJxwQKF2uLGGARbSNjbO8CEBY,Meiji-dori Avenue
35.6483638,139.7149141,ChIJxwQKF2uLGGARbSNjbO8CEBY,Meiji-dori Avenue
35.6483713,139.7150053,ChIJxwQKF2uLGGARbSNjbO8CEBY,Meiji-dori Avenue
35.6483713,139.7150053,ChIJqVd1FmuLGGARX2819R8pX0I,Meiji-dori Avenue
35.6483906,139.7151463,ChIJqVd1FmuLGGARX2819R8pX0I,Meiji-dori Avenue
35.6483906,139.7151463,ChIJbx4CQGuLGGAR8ldu0ScSwuo,Meiji-dori Avenue
35.64847659999999,139.7156415,ChIJbx4CQGuLGGAR8ldu0ScSwuo,Meiji-dori Avenue
35.64847659999999,139.7156415,ChIJJw8iQmuLGGARcIpD6BvysuQ,Meiji-dori Avenue
35.6485018,139.7157834,ChIJJw8iQmuLGGARcIpD6BvysuQ,Meiji-dori Avenue
35.6485018,139.7157834,ChIJZ-tZQmuLGGARspf-FBzeNn8,Meiji-dori Avenue
35.648526499999996,139.7159144,ChIJZ-tZQmuLGGARspf-FBzeNn8,Meiji-dori Avenue
35.648526499999996,139.7159144,ChIJtabZXGuLGGARfAan7y3WOO0,Meiji-dori Avenue
35.6485772,139.7162351,ChIJtabZXGuLGGARfAan7y3WOO0,Meiji-dori Avenue
35.6485772,139.7162351,ChIJ474zX2uLGGARQHqXDmiXCgw,Meiji-dori Avenue
35.6485936,139.71636010000003,ChIJ474zX2uLGGARQHqXDmiXCgw,Meiji-dori Avenue
35.6486765,139.71689179999998,ChIJ474zX2uLGGARQHqXDmiXCgw,Meiji-dori Avenue
35.6486765,139.71689179999998,ChIJI63_pGyLGGAR9sAX8lMuh98,Meiji-dori Avenue
35.648686,139.71698949999998,ChIJI63_pGyLGGAR9sAX8lMuh98,Meiji-dori Avenue
35.648741199999996,139.7173298,ChIJI63_pGyLGGAR9sAX8lMuh98,Meiji-dori Avenue
35.6487601,139.7174222,ChIJI63_pGyLGGAR9sAX8lMuh98,Meiji-dori Avenue
35.6487601,139.7174222,ChIJk6XguWyLGGARWoSPGpBBTu4,Meiji-dori Avenue
35.64886490000001,139.718106,ChIJk6XguWyLGGARWoSPGpBBTu4,Meiji-dori Avenue
35.64886490000001,139.718106,ChIJDeXt0WyLGGARKk2UxxbocBI,Meiji-dori Avenue
35.648918,139.7184586,ChIJDeXt0WyLGGARKk2UxxbocBI,Meiji-dori Avenue
35.6489221,139.7185101,ChIJDeXt0WyLGGARKk2UxxbocBI,Meiji-dori Avenue
35.6489225,139.71855299999999,ChIJDeXt0WyLGGARKk2UxxbocBI,Meiji-dori Avenue
35.6489225,139.71855299999999,ChIJDeXt0WyLGGARuB_BCFCVt1Q,Meiji-dori Avenue
35.648923599999996,139.7186475,ChIJDeXt0WyLGGARuB_BCFCVt1Q,Meiji-dori Avenue
35.648918699999996,139.7187323,ChIJDeXt0WyLGGARuB_BCFCVt1Q,Meiji-dori Avenue
35.648909149109585,139.71884989534195,ChIJDeXt0WyLGGARuB_BCFCVt1Q,Meiji-dori Avenue
35.6489091,139.7188505,ChIJDeXt0WyLGGARuB_BCFCVt1Q,Meiji-dori Avenue
35.648899199999995,139.71892929999999,ChIJDeXt0WyLGGARuB_BCFCVt1Q,Meiji-dori Avenue
35.648899199999995,139.71892929999999,ChIJ-wX91GyLGGARejIRn5DzOkk,Meiji-dori Avenue
35.6488821,139.7190291,ChIJ-wX91GyLGGARejIRn5DzOkk,Meiji-dori Avenue
35.6488652,139.7191004,ChIJ-wX91GyLGGARejIRn5DzOkk,Meiji-dori Avenue
35.6488474,139.7191652,ChIJ-wX91GyLGGARejIRn5DzOkk,Meiji-dori Avenue
35.6488474,139.7191652,ChIJ7S1V1RKLGGARPHFwEfPQG80,Meiji-dori Avenue
35.64880910000001,139.7192689,ChIJ7S1V1RKLGGARPHFwEfPQG80,Meiji-dori Avenue
35.64880910000001,139.7192689,ChIJ-YcR1BKLGGARNF8FHju4McY,Meiji-dori Avenue
35.6487761,139.7193474,ChIJ-YcR1BKLGGARNF8FHju4McY,Meiji-dori Avenue
35.648749699999996,139.7193996,ChIJ-YcR1BKLGGARNF8FHju4McY,Meiji-dori Avenue
35.648749699999996,139.7193996,ChIJ-YcR1BKLGGARYesh9qsBU_E,Meiji-dori Avenue
35.6485876,139.7197191,ChIJ-YcR1BKLGGARYesh9qsBU_E,Meiji-dori Avenue
35.6485876,139.7197191,ChIJHTI-0BKLGGAR1fc8OPwGpqQ,Meiji-dori Avenue
35.64854,139.71980829999998,ChIJHTI-0BKLGGAR1fc8OPwGpqQ,Meiji-dori Avenue
35.6485152,139.719865,ChIJHTI-0BKLGGAR1fc8OPwGpqQ,Meiji-dori Avenue
35.6485152,139.719865,ChIJ8bkHxRKLGGARfdyZegW2M8w,Meiji-dori Avenue
35.648426799999996,139.7200632,ChIJ8bkHxRKLGGARfdyZegW2M8w,Meiji-dori Avenue
35.6483905,139.72016109999998,ChIJ8bkHxRKLGGARfdyZegW2M8w,Meiji-dori Avenue
35.6483905,139.72016109999998,ChIJIx3ywBKLGGARGz-0fo6WwJc,Meiji-dori Avenue
35.6483843,139.72017599999998,ChIJIx3ywBKLGGARGz-0fo6WwJc,Meiji-dori Avenue
35.6483288,139.7203624,ChIJIx3ywBKLGGARGz-0fo6WwJc,Meiji-dori Avenue
35.6482578,139.7206387,ChIJIx3ywBKLGGARGz-0fo6WwJc,Meiji-dori Avenue
35.6482578,139.7206387,ChIJnbrrlRKLGGARuoMPMIG989E,Meiji-dori Avenue
35.648198,139.7208642,ChIJnbrrlRKLGGARuoMPMIG989E,Meiji-dori Avenue
35.648198,139.7208642,ChIJzyYglxKLGGARvnU2SfpL0dM,Meiji-dori Avenue
35.64813451428649,139.72110182644425,ChIJzyYglxKLGGARvnU2SfpL0dM,Meiji-dori Avenue
35.6481338,139.7211045,ChIJzyYglxKLGGARvnU2SfpL0dM,Meiji-dori Avenue
35.6481338,139.7211045,ChIJzQeynBKLGGARLFMO9eKh7BA,Meiji-dori Avenue
35.6479256,139.7218902,ChIJzQeynBKLGGARLFMO9eKh7BA,Meiji-dori Avenue
35.6479256,139.7218902,ChIJAS4rfA2LGGAR4QE4kngbDpA,Meiji-dori Avenue
35.6479035,139.7219838,ChIJAS4rfA2LGGAR4QE4kngbDpA,Meiji-dori Avenue
35.6479035,139.7219838,ChIJJ3AmeQ2LGGARSrzgKvrH9fw,Meiji-dori Avenue
35.647847999999996,139.7222153,ChIJJ3AmeQ2LGGARSrzgKvrH9fw,Meiji-dori Avenue
35.647847999999996,139.7222153,ChIJJ3AmeQ2LGGARxzcm6baeqb4,Meiji-dori Avenue
35.6478275,139.7223007,ChIJJ3AmeQ2LGGARxzcm6baeqb4,Meiji-dori Avenue
35.6478275,139.7223007,ChIJ4QcPeA2LGGART4WWZDwU12g,Meiji-dori Avenue
35.6477898,139.7224885,ChIJ4QcPeA2LGGART4WWZDwU12g,Meiji-dori Avenue
35.6477898,139.7224885,ChIJqbM1nA2LGGAR8cNQwaMuVDI,Meiji-dori Avenue
35.64775979999999,139.72262329999998,ChIJqbM1nA2LGGAR8cNQwaMuVDI,Meiji-dori Avenue
35.6477152,139.7228381,ChIJqbM1nA2LGGAR8cNQwaMuVDI,Meiji-dori Avenue
35.6477152,139.7228381,ChIJm_iXmA2LGGAR_q4u3eo-YyQ,Dōro
35.6476766,139.7230563,ChIJm_iXmA2LGGAR_q4u3eo-YyQ,Dōro
35.6476639,139.72309769999998,ChIJm_iXmA2LGGAR_q4u3eo-YyQ,Dōro
35.6476474,139.7231818,ChIJm_iXmA2LGGAR_q4u3eo-YyQ,Dōro
35.6476474,139.7231818,ChIJdYwfow2LGGARqvyPQafh7AA,Meiji-dori Avenue
35.6476152,139.7232621,ChIJdYwfow2LGGARqvyPQafh7AA,Meiji-dori Avenue
35.6476152,139.7232621,ChIJQzCluw2LGGARJmO4K0qjpQA,Meiji-dori Avenue
35.6475917,139.72332939999998,ChIJQzCluw2LGGARJmO4K0qjpQA,Meiji-dori Avenue
35.6475637,139.7233937,ChIJQzCluw2LGGARJmO4K0qjpQA,Meiji-dori Avenue
35.6475341,139.7234521,ChIJQzCluw2LGGARJmO4K0qjpQA,Meiji-dori Avenue
35.6474732,139.72354579999998,ChIJQzCluw2LGGARJmO4K0qjpQA,Meiji-dori Avenue
35.647357299999996,139.7237078,ChIJQzCluw2LGGARJmO4K0qjpQA,Meiji-dori Avenue
35.647357299999996,139.7237078,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6473218,139.7237543,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.647042299999995,139.724143,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6469904,139.7242214,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6469514,139.72428969999999,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.646950911708146,139.72429068465567,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6469151,139.7243629,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6468797,139.7244399,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6468406,139.7245355,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6467966,139.72469089999998,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.64677040000001,139.72479959999998,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6467569,139.7248814,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.64674769999999,139.72495899999998,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6467446,139.72497479999998,ChIJbyH4MQyLGGARw6L1XAzwP9E,Meiji-dori Avenue
35.6467446,139.72497479999998,ChIJFbPKIAyLGGARcdCltN8XjTo,Meiji-dori Avenue
35.6467388,139.725023,ChIJFbPKIAyLGGARcdCltN8XjTo,Meiji-dori Avenue
35.6467315,139.7251061,ChIJFbPKIAyLGGARcdCltN8XjTo,Meiji-dori Avenue
35.64672819999999,139.72529490000002,ChIJFbPKIAyLGGARcdCltN8XjTo,Meiji-dori Avenue
35.64672819999999,139.72529490000002,ChIJFbPKIAyLGGAR9aSxL-ijJKM,Meiji-dori Avenue
